Entity,Year,Oil Consumption - TWh,Gas Consumption - TWh,Coal Consumption - TWh,Hydro Generation - TWh,Solar Generation - TWh,Wind Generation - TWh,Nuclear Generation - TWh,Geo Biomass Other - TWh
Trinidad and Tobago,1982,21.47490528,37.93125,0,0,0,0,0,0.018
Trinidad and Tobago,1983,18.66898722,39.29725,0,0,0,0,0,0.016
Trinidad and Tobago,1984,15.96929056,41.176,0,0,0,0,0,0.013
Trinidad and Tobago,1985,16.895955,42.152,0,0,0,0,0,0.017
Trinidad and Tobago,1986,18.23385972,43.1345,0,0,0,0,0,0.026
Trinidad and Tobago,1987,12.22130944,45.6935,0,0,0,0,0,0.031
Trinidad and Tobago,1988,11.07357528,52.59425,0,0,0,0,0,0.027
Trinidad and Tobago,1989,9.94367,52.69475,0,0,0,0,0,0.026
Trinidad and Tobago,1990,14.86724389,54.63375,0,0,0,0,0,0.031
Trinidad and Tobago,1991,13.95740611,55.35165472,0,0,0,0,0,0.025
Trinidad and Tobago,1992,19.86266972,53.48801111,0,0,0,0,0,0.03
Trinidad and Tobago,1993,17.29501222,60.03313778,0,0,0,0,0,0.028
Trinidad and Tobago,1994,13.18390667,68.75721944,0,0,0,0,0,0.032
Trinidad and Tobago,1995,15.05340028,73.81322139,0,0,0,0,0,0.033
Trinidad and Tobago,1996,17.40293722,83.34404667,0,0,0,0,0,0.017
Trinidad and Tobago,1997,10.27435611,90.44336444,0,0,0,0,0,0.018
Trinidad and Tobago,1998,11.79019694,90.44336444,0,0,0,0,0,0.018
Trinidad and Tobago,1999,20.85421056,92.77738667,0,0,0,0,0,0.018
Trinidad and Tobago,2000,20.64079444,98.13040472,0,0,0.000127,0,0,0.02
Trinidad and Tobago,2001,19.18290056,108.9441061,0,0,0.000635,0,0,0.029
Trinidad and Tobago,2002,21.74687556,117.3072106,0,0,0.000965,0,0,0.026
Trinidad and Tobago,2003,20.74758194,135.2010169,0,0,0.001498,0,0,0.012
Trinidad and Tobago,2004,22.7642625,148.7053517,0,0,0.002175,0,0,0.023
Trinidad and Tobago,2005,20.10963722,163.7530836,0,0,0.002339,0,0,0.022
Trinidad and Tobago,2006,21.98621,192.7615489,0,0,0.002686,0,0,0.026
Trinidad and Tobago,2007,25.0171675,196.4502767,0,0,0.002881,0,0,0.019
Trinidad and Tobago,2008,26.6245825,191.5810328,0,0,0.00313,0,0,0.02
Trinidad and Tobago,2009,25.51396972,190.8847189,0,0,0.003535,0,0,0.019
Trinidad and Tobago,2010,26.45826056,207.4008669,0,0,0.004004,0,0,0
Trinidad and Tobago,2011,24.84927361,204.8132064,0,0,0.004004,0,0,0
Trinidad and Tobago,2012,23.72959417,202.3598556,0,0,0.004004,0,0,0
Trinidad and Tobago,2013,26.72850278,203.5563058,0,0,0.004004,0,0,0
Trinidad and Tobago,2014,23.99911833,205.1008883,0,0,0.004488,0,0,0
Trinidad and Tobago,2015,26.24130917,196.0477033,0,0,0.005151,0,0,0
Trinidad and Tobago,2016,27.77453417,169.4447111,0,0,0.005151,0,0,0
Trinidad and Tobago,2017,25.77878306,183.4932822,0,0,0.005151,0,0,0
Trinidad and Tobago,2018,24.33333694,173.7475017,0,0,0.004669991,0,0,0
Trinidad and Tobago,2019,22.69282167,174.7331606,0,0,0.004669991,0,0,0
Trinidad and Tobago,2020,22.03127333,151.2137483,0,0,0.004671,0,0,0
Turkey,1965,41.98874444,0,42.6821,2.179,0,0,0,0.1
Turkey,1966,50.11611139,0,47.49692,2.3381,0,0,0,0.122
Turkey,1967,58.84780389,0,42.1006,2.3818,0,0,0,0.173
Turkey,1968,70.70332222,0,45.76405,3.1748,0,0,0,0.179
Turkey,1969,78.65871917,0,48.6134,3.4449,0,0,0,0.178
Turkey,1970,83.33808417,0,53.8469,3.0328,0,0,0,0.166
Turkey,1971,98.78930333,0,55.3588,2.6102,0,0,0,0.162
Turkey,1972,111.9864361,0,59.40604,3.2042,0,0,0,0.175
Turkey,1973,136.5554608,0,60.72023,2.6034,0,0,0,0.197
Turkey,1974,132.8713517,0,66.22122,3.3558,0,0,0,0.207
Turkey,1975,146.7586525,0,68.76819,5.9036,0,0,0,0.22
Turkey,1976,165.7758836,0,72.14089,8.3748,0,0,0,0.161
Turkey,1977,187.7122456,0,74.32733,8.5723,0,0,0,0.218
Turkey,1978,201.0745428,0,75.40892,9.3348,0,0,0,0.137
Turkey,1979,179.0935131,0,77.28135,10.2889,0,0,0,0.145
Turkey,1980,182.7016792,0,81.80542,11.3482,0,0,0,0.136
Turkey,1981,180.02922,0,83.5034,12.6161,0,0,0,0.11
Turkey,1982,192.6778692,0.3399125,93.77269,14.1667,0,0,0,0
Turkey,1983,202.6173914,0.373425,103.18136,11.3427,0,0,0,0
Turkey,1984,201.6364539,0.36385,115.93947,13.4263,0,0,0,0.0221
Turkey,1985,211.2089325,0.469175,138.78079,12.0449,0,0,0,0.006
Turkey,1986,228.7444839,4.00235,152.72516,11.8726,0,0,0,0.0436
Turkey,1987,258.1401486,4.99815,161.23832,18.6178,0,0,0,0.0579
Turkey,1988,274.3424319,11.35595,155.88852,28.9496,0,0,0,0.0684
Turkey,1989,258.5266464,30.189975,175.67115,17.9396,0,0,0,0.0626
Turkey,1990,274.5052036,32.296475,186.52194,23.1476,0,0,0,0.0801
Turkey,1991,267.4723228,39.5639,199.25679,22.6833,0,0,0,0.1197
Turkey,1992,282.5664478,43.288575,198.53573,26.568,0,0,0,0.1167
Turkey,1993,323.7594553,47.4154,183.70748,33.9509,0,0,0,0.134
Turkey,1994,309.5860817,50.278325,184.25409,30.5859,0,0,0,0.13
Turkey,1995,347.1479967,65.042975,192.33694,35.5409,0,0,0,0.3083
Turkey,1996,362.5716369,75.69995,216.35289,40.4752,0,0,0,0.2591
Turkey,1997,357.1014803,93.078575,241.69466,39.8161,0,0,0,0.3768
Turkey,1998,356.4585964,98.344825,250.76606,42.229,0,0.0055,0,0.326
Turkey,1999,354.8018186,118.55765,232.99542,34.6775,0,0.0205,0,0.2139
Turkey,2000,371.8375194,139.46945,261.22143,30.8785,0,0.0334,0,0.2415
Turkey,2001,346.0043311,153.458525,214.60839,24.0099,0,0.0624,0,0.2736
Turkey,2002,369.9281372,166.39435,224.14499,33.6838,0,0.048,0,0.2346
Turkey,2003,364.5803006,200.48135,242.09008,35.3295,0,0.0614,0,0.1676
Turkey,2004,372.7711828,211.6841,256.86018,46.0837,0,0.0577,0,0.1692
Turkey,2005,368.018465,257.232375,257.68591,39.5605,0,0.059,0,0.1284
Turkey,2006,382.6081717,291.970475,304.33384,44.2442,0,0.1305,0,0.14785
Turkey,2007,389.5362897,338.907125,342.66632,35.8508,0,0.3511,0,0.254942
Turkey,2008,384.2224717,352.982375,344.20148,33.2698,0,0.8465,0,0.304695
Turkey,2009,391.0564764,337.221925,359.34374,35.9584,0,1.49537,0,0.687389
Turkey,2010,381.2082119,358.210325,365.62394,51.79546,0.0024,2.91643,0,1.001144
Turkey,2011,373.0214697,418.398775,394.0104439,52.33856,0.002861538,4.7239,0,1.037141
Turkey,2012,391.923145,433.19215,424.43685,57.86501,0.004257787,5.86075,0,1.491272
Turkey,2013,419.09511,439.66485,367.0916456,59.42051,0.006784615,7.55745,0,2.242158
Turkey,2014,431.0951517,466.465275,420.14538,40.6447,0.0174,8.52005,0,3.446564
Turkey,2015,513.3199636,459.590425,404.0260719,67.14584,0.19412,11.65247,0,4.665543
Turkey,2016,549.1968886,445.046,447.2601769,67.2309,1.0431,15.5171,0,6.45323
Turkey,2017,576.1511519,515.680775,458.9118247,58.2185,2.8893,17.9038,0,8.2515
Turkey,2018,555.9552311,472.325175,475.2202506,59.9385,7.7998,19.9492,0,10.080515
Turkey,2019,557.2917044,433.61345,487.5264531,88.8228,9.2498,21.7307,0,12.35007454
Turkey,2020,506.0632908,463.6646314,460.7430086,78.06342639,10.83464461,24.7616267,0,14.22394121
Turkmenistan,1985,57.5993575,81.75098333,3.74486,0.003,0,0,0,0
Turkmenistan,1986,41.93184861,132.4218289,3.74486,0.003,0,0,0,0
Turkmenistan,1987,41.88782222,131.5416667,3.74486,0.003,0,0,0,0
Turkmenistan,1988,41.85754417,133.3067233,3.20988,0.003,0,0,0,0
Turkmenistan,1989,41.81501167,137.7217306,3.74486,0.003,0,0,0,0
Turkmenistan,1990,54.81685083,92.78613556,4.27984,0.003,0,0,0,0
Turkmenistan,1991,61.30594889,90.93117,3.74486,0.003,0,0,0,0
Turkmenistan,1992,59.06321,88.29068333,1.60494,0.0042,0,0,0,0
Turkmenistan,1993,33.98763806,88.29068333,0,0.005,0,0,0,0
Turkmenistan,1994,34.15264056,96.23107167,0.05815,0.004,0,0,0,0
Turkmenistan,1995,31.38897194,75.92109139,0.05815,0.004,0,0,0,0
Turkmenistan,1996,36.5099425,119.35,0.53498,0.005,0,0,0,0
Turkmenistan,1997,35.72836389,84.02625,0,0.005,0,0,0,0
Turkmenistan,1998,45.84149556,103.27625,0,0.006,0,0,0,0
Turkmenistan,1999,50.03840917,92.30375,0,0.005,0,0,0,0
Turkmenistan,2000,48.20105639,71.61,0,0.003154,0,0,0,0
Turkmenistan,2001,46.0265475,105.20125,0,0.003154,0,0,0,0
Turkmenistan,2002,52.57737667,74.97875,0,0.003154,0,0,0,0
Turkmenistan,2003,59.93592417,116.17375,0,0.003154,0,0,0,0
Turkmenistan,2004,59.86007861,114.5375,0,0.003154,0,0,0,0
Turkmenistan,2005,60.12908528,116.4625,0,0.003154,0,0,0,0
Turkmenistan,2006,58.52635528,119.9275,0,0.003154,0,0,0,0
Turkmenistan,2007,61.51353389,111.65,0,0.003154,0,0,0,0
Turkmenistan,2008,63.12179278,78.925,0,0.003154,0,0,0,0
Turkmenistan,2009,60.45992444,171.1325,0,0.003154,0,0,0,0
Turkmenistan,2010,66.83822611,182.7188578,0,0.003154,0.0001595,0,0,0
Turkmenistan,2011,69.63582056,207.3525547,0,0.003154,0.00045675,0,0,0
Turkmenistan,2012,72.56981,229.3844206,0,0.003154,0.000981432,0,0,0
Turkmenistan,2013,74.91961333,193.3121153,0,0.003154,0.00184875,0,0,0
Turkmenistan,2014,78.39153861,199.6299608,0,0.003154,0.0031175,0,0,0
Turkmenistan,2015,78.93781056,253.8630492,0,0.003154,0.00522,0,0,0
Turkmenistan,2016,78.36466333,251.1500517,0,0.003154,0.006979068,0,0,0
Turkmenistan,2017,78.48756333,247.5888017,0,0.003154,0.00696,0,0,0
Turkmenistan,2018,79.08935806,283.9233039,0,0.003154,0.00696,0,0,0
Turkmenistan,2019,80.91099694,315.3263514,0,0.003154,0.00696,0,0,0
Turkmenistan,2020,76.82636472,313,0,0.003154,0.00696,0,0,0
Ukraine,1985,759.8964978,849.9149458,987.9122314,10.7126256,0,0,53.3068028,0
Ukraine,1986,762.5025133,896.9657694,980.7835803,10.6551734,0,0,42.7090816,0
Ukraine,1987,792.7689406,916.3908556,971.8727664,9.5945174,0,0,50.425354,0
Ukraine,1988,728.0060414,971.1312683,916.6257206,11.93238,0,0,72.0008648,0
Ukraine,1989,695.8076069,981.7216078,835.8343414,10.1292648,0,0,66.5163894,0
Ukraine,1990,771.84212,1209.674164,965.9322239,10.514,0,0,76.179,0
Ukraine,1991,739.8971939,1149.468228,857.3910175,11.71,0,0,75.131,0
Ukraine,1992,474.0513017,979.9518192,843.9732058,7.883,0,0,73.75,0
Ukraine,1993,341.1287389,879.3104719,751.6937614,11.039,0,0,75.243,0
Ukraine,1994,294.8792461,769.83911,599.9433658,12.118,0,0,68.848,0
Ukraine,1995,305.8106892,721.2787611,593.1247878,9.953,0,0,70.523,0
Ukraine,1996,189.8140867,836.6273353,446.3051667,8.632,0,0,79.577,0
Ukraine,1997,219.5810264,753.3431661,435.4283667,9.856,0,0,79.433,0
Ukraine,1998,200.8744158,697.5049164,446.2339783,15.739,0,0.003,75.239,0
Ukraine,1999,151.3107522,741.0398231,441.3827536,14.324,0,0.003,72.065,0
Ukraine,2000,142.3778506,741.9862339,448.2813903,11.274,0,0.006,77.341,0
Ukraine,2001,157.0549617,719.2723697,436.4513075,12.032,0,0.016,76.169,0
Ukraine,2002,159.5182297,707.9154375,439.1979397,9.627,0,0.022,77.99,0
Ukraine,2003,165.0275583,722.1116028,451.3587608,9.238,0,0.031,81.406,0
Ukraine,2004,165.9903722,716.4331367,428.850095,11.753,0,0.033,87.022,0
Ukraine,2005,170.2302003,722.1116028,433.7649761,12.363,0,0.038,88.756,0
Ukraine,2006,174.5789258,700.3441494,466.3887353,12.886,0,0.035,90.225,0
Ukraine,2007,180.3800069,660.5948869,496.10091,10.143,0,0.045,92.542,0.281
Ukraine,2008,172.8947694,627.4705014,486.11074,11.512,0,0.045,89.841,0.264
Ukraine,2009,168.1796481,489.0862831,417.1681,11.936,0,0.043,82.924,0.139
Ukraine,2010,158.1278758,545.6059489,444.85913,13.152,0,0.05,89.152,0.188
Ukraine,2011,157.7496283,561.2690511,482.5287,10.94383,0.0301,0.0895,90.2477,0.134
Ukraine,2012,159.7631803,518.3871681,496.81034,10.47863,0.3333,0.2882,90.1374,0.134
Ukraine,2013,148.0104983,476.9911506,481.79601,13.80481,0.57,0.6386,83.209,0.101
Ukraine,2014,133.5870975,403.1710914,413.74888,8.47827,0.429,1.1302,88.3891,0.13
Ukraine,2015,118.5633825,319.8869222,318.01072,5.39632,0.4765,1.0844,87.6274,0.145
Ukraine,2016,123.7257286,314.2084561,377.3935,7.6758,0.4908,0.9538,80.95,0.136
Ukraine,2017,126.9174569,301.9051131,299.55391,8.94761028,0.7217,0.9834,85.5762,0.2099
Ukraine,2018,130.7065314,305.6907572,326.27965,10.4277,1.1075,1.1884,84.3981,0.3005
Ukraine,2019,132.0177364,282.9768928,299.10288,6.5083,2.9328,2.0202,83.0027,0.329181257
Ukraine,2020,125.5290947,293.3874139,273.3132442,6.272487234,6.185735955,3.171965426,76.2025,0.357857755
United Arab Emirates,1965,0.854533056,0,0,0,0,0,0,0
United Arab Emirates,1966,0.912041111,0,0,0,0,0,0,0
United Arab Emirates,1967,0.980255833,4.4265,0,0,0,0,0,0
United Arab Emirates,1968,1.094713056,5.85,0,0,0,0,0,0
United Arab Emirates,1969,1.216425278,5.7525,0,0,0,0,0,0
United Arab Emirates,1970,1.415591111,8.19,0,0,0,0,0,0
United Arab Emirates,1971,1.670530556,12.9675,0,0,0,0,0,0
United Arab Emirates,1972,2.19515,13.455,0,0,0,0,0,0
United Arab Emirates,1973,3.425611111,16.8675,0,0,0,0,0,0
United Arab Emirates,1974,4.745511111,17.55,0,0,0,0,0,0
United Arab Emirates,1975,7.674208333,16.185,0,0,0,0,0,0
United Arab Emirates,1976,11.27523611,18.915,0,0,0,0,0,0
United Arab Emirates,1977,16.6765,32.955,0,0,0,0,0,0
United Arab Emirates,1978,18.40331139,39.0975,0,0,0,0,0,0
United Arab Emirates,1979,25.05038361,42.51,0,0,0,0,0,0
United Arab Emirates,1980,60.18641611,47.97,0,0,0,0,0,0
United Arab Emirates,1981,65.38086972,60.5475,0,0,0,0,0,0
United Arab Emirates,1982,72.39598611,63.57,0,0,0,0,0,0
United Arab Emirates,1983,72.50277389,58.0125,0,0,0,0,0,0
United Arab Emirates,1984,82.79178528,79.755,0,0,0,0,0,0
United Arab Emirates,1985,102.9635325,98.67,0,0,0,0,0,0
United Arab Emirates,1986,124.5597286,119.8275,0,0,0,0,0,0
United Arab Emirates,1987,136.3820889,136.695,0,0,0,0,0,0
United Arab Emirates,1988,163.6275139,138.255,0,0,0,0,0,0
United Arab Emirates,1989,171.7824478,168.3825,0,0,0,0,0,0
United Arab Emirates,1990,180.0801981,164.8725,0,0,0,0,0,0
United Arab Emirates,1991,222.3274383,198.51,0,0,0,0,0,0
United Arab Emirates,1992,223.8831769,182.8125,0,0,0,0,0,0
United Arab Emirates,1993,231.9803547,191.49,0,0,0,0,0,0
United Arab Emirates,1994,243.2516347,221.4225,0,0,0,0,0,0
United Arab Emirates,1995,243.1685039,241.7025,0,0,0,0,0,0
United Arab Emirates,1996,234.9754228,264.7125,0,0,0,0,0,0
United Arab Emirates,1997,238.7064028,282.75,0,0,0,0,0,0
United Arab Emirates,1998,237.8103761,296.3025,0,0,0,0,0,0
United Arab Emirates,1999,231.9983353,306.345,0,0,0,0,0,0
United Arab Emirates,2000,229.3009364,306.4425,0,0,0,0,0,0
United Arab Emirates,2001,226.5569197,314.73,0.215003889,0,0,0,0,0
United Arab Emirates,2002,235.2297225,355.29,1.096499722,0,0,0,0,0
United Arab Emirates,2003,260.4455606,369.33,1.289999722,0,0,0,0,0
United Arab Emirates,2004,281.4277064,392.0475,1.461995556,0,0,0,0,0
United Arab Emirates,2005,292.7782297,409.9875,1.691327778,0,0,0,0,0
United Arab Emirates,2006,315.0911342,422.76,3.275170833,0,0,0,0,0
United Arab Emirates,2007,337.2482408,479.382345,1.5766675,0,0,0,0,0
United Arab Emirates,2008,354.5337181,579.721155,3.991834722,0,0,0,0,0
United Arab Emirates,2009,346.3377308,575.8807275,3.185224444,0,0.006354,0,0,0
United Arab Emirates,2010,371.4815939,592.7164425,7.652819167,0,0.018424,0,0,0
United Arab Emirates,2011,399.1465633,616.3614394,5.173942778,0,0.020696,0,0,0
United Arab Emirates,2012,419.2770736,639.3075,16.07689333,0,0.024242,0,0,0
United Arab Emirates,2013,465.8150308,647.4962833,20.58097139,0,0.085423,0.001489,0,0.0001
United Arab Emirates,2014,463.4563569,634.3496792,22.9462225,0,0.308431,0.002978,0,0.006
United Arab Emirates,2015,504.5620642,714.7053744,19.94158889,0,0.309215,0.001489,0,0.006
United Arab Emirates,2016,547.8139961,719.3096669,21.40589889,0,0.339022,0,0,0.006
United Arab Emirates,2017,541.8708678,724.1683722,24.76027,0,0.785271,0,0,0.006
United Arab Emirates,2018,538.0309061,711.6471794,22.33226917,0,1.314084181,0,0,0.006
United Arab Emirates,2019,516.3439983,714.9695672,22.99503833,0,4.168878665,0,0,0.006
United Arab Emirates,2020,419.9183178,696.1951356,30.12311611,0,5.553120875,0,1.623791822,0.006
United Kingdom,1965,885.7195478,8.59457,1365.32711,4.612,0,0,15.135,0
United Kingdom,1966,948.9158364,8.38523,1299.4199,4.536,0,0,20.217,0
United Kingdom,1967,1019.778536,14.10719,1213.83473,4.885,0,0,23.277,0
United Kingdom,1968,1079.495865,31.85457,1214.7535,3.722,0,0,26.19,0
United Kingdom,1969,1160.340201,62.06931,1184.0503,3.256,0,0,29.125,0
United Kingdom,1970,1228.784459,118.2771,1116.75912,4.536,0,0,26.012,0
United Kingdom,1971,1235.286071,190.70874,989.713,3.373,0,0,27.548,0
United Kingdom,1972,1309.810493,270.6301,866.92346,3.373,0,0,29.378,0
United Kingdom,1973,1344.500859,292.80851,938.98294,3.838,0,0,27.997,0
United Kingdom,1974,1248.866293,350.22582,826.6604,4.071,0,0,33.617,0
United Kingdom,1975,1092.239569,366.97302,831.60315,3.838,0,0,30.338,0
United Kingdom,1976,1085.84213,389.24447,846.26858,4.536,0,0,36.155,0
United Kingdom,1977,1094.934333,413.71399,849.04815,3.954,0,0,40.021,0
United Kingdom,1978,1123.258701,429.13537,827.13723,4.071,0,0,37.224,0
United Kingdom,1979,1133.335886,470.16601,889.1135,4.303,0,0,38.308,0
United Kingdom,1980,969.1239622,468.77041,826.48595,3.954,0,0,37.023,0
United Kingdom,1981,897.2700806,475.12039,821.99677,4.419,0,0,37.969,0
United Kingdom,1982,907.5991439,472.74787,766.63797,4.536,0,0,43.972,0
United Kingdom,1983,872.7711389,492.78636,773.76716,4.536,0,0,49.928,0
United Kingdom,1984,1072.84225,504.17213,549.81988,4.536,0.001010101,0,53.979,0
United Kingdom,1985,932.1647258,542.22549,731.28277,3.9542,0.001010101,0,61.095,0
United Kingdom,1986,934.2948375,551.25037,789.77004,4.7683,0.001010101,0,59.079,0
United Kingdom,1987,908.5694228,566.16003,809.08747,4.1868,0,0,55.238,0
United Kingdom,1988,966.5029864,539.2831,785.39716,4.8846,0.001010101,0,63.456,0
United Kingdom,1989,987.9981014,527.02508,755.99652,4.7683,0,0.009,71.734,0
United Kingdom,1990,1000.721128,548.73829,755.31035,5.1172,0,0.009,65.749,0.5958
United Kingdom,1991,996.0562975,592.76947,756.58965,4.5357,0,0.009,70.543,0.6879
United Kingdom,1992,1007.18344,589.92012,711.38384,5.3498,0,0.033,76.807,0.9342
United Kingdom,1993,1012.2387,672.27215,619.48358,4.3031,0,0.217,89.353,1.198
United Kingdom,1994,1001.666524,692.25249,578.40642,5.1172,0,0.344,88.282,1.5185
United Kingdom,1995,989.9536256,738.08632,551.91328,4.652,0,0.392,88.964,1.6416
United Kingdom,1996,1014.601604,859.84079,515.97658,3.39596,0,0.488,94.671,1.8046
United Kingdom,1997,985.4432414,884.18238,460.17584,4.39614,0,0.667,98.146,2.1098
United Kingdom,1998,981.5729825,919.4049,448.691215,5.117614359,0,0.877,99.48594917,2.6542
United Kingdom,1999,967.8680947,978.8769,398.9171411,5.335597274,0.001,0.85,95.13294344,3.4291
United Kingdom,2000,954.7718447,1013.4171,427.1478031,5.085745352,0.001,0.946,85.06276572,3.8818
United Kingdom,2001,952.4945628,1008.5319,452.5453969,4.054648157,0.002,0.965,90.09268045,4.526
United Kingdom,2002,946.0874978,995.3415,415.3084631,4.787484493,0.003,1.259,87.84837927,5.0801
United Kingdom,2003,953.2292525,998.0918119,443.1483569,3.227700453,0.003,1.288,88.68626591,6.1737
United Kingdom,2004,978.7831669,1019.879073,425.8915108,4.844460361,0.004,1.939,79.99910564,7.3639
United Kingdom,2005,1012.807526,993.8657189,435.3024825,4.92290012,0.008,2.912,81.61810284,9.1023
United Kingdom,2006,1003.916244,942.6023742,476.0428661,4.593406838,0.011,4.236,75.45065693,9.2769
United Kingdom,2007,971.6064081,953.0051433,446.4471714,5.0773044,0.014,5.2738175,63.0283427,9.324501165
United Kingdom,2008,949.1446447,978.3252628,414.2036686,5.141186265,0.017,7.09724817,52.48580833,9.649277516
United Kingdom,2009,902.0942769,912.2370239,346.4878044,5.227892531,0.020000206,9.280971518,69.09769291,10.71494767
United Kingdom,2010,888.1878239,984.9284297,359.6903733,3.591375791,0.0402771,10.28564455,62.13967325,12.26296841
United Kingdom,2011,873.2794586,819.185075,365.7516417,5.691750167,0.24366343,15.96296861,68.98044912,13.3137937
United Kingdom,2012,848.0813056,768.9873894,453.0820669,5.309068331,1.353763587,19.84711997,70.40506909,14.73799683
United Kingdom,2013,833.9728069,763.257545,429.9972692,4.701508908,2.010262082,28.39715173,70.60687708,18.10489047
United Kingdom,2014,833.063105,700.5550747,346.0422764,5.887848894,4.054062445,31.95924458,63.7479542,22.62124617
United Kingdom,2015,856.3463781,720.4545756,268.3527133,6.297268534,7.532864117,40.27471976,70.34490201,29.25897646
United Kingdom,2016,884.2519158,806.7364056,128.8934292,5.37058466,10.40792816,37.15942281,71.72608058,30.06553449
United Kingdom,2017,885.6477469,785.491155,105.3450053,5.881870125,11.47545404,49.64112128,70.33642627,31.89837269
United Kingdom,2018,873.7699978,795.4000431,88.17528722,5.443851802,12.7355104,56.90635052,65.06384892,34.96327353
United Kingdom,2019,856.3218747,773.0331725,60.42913111,5.9348,12.91807017,64.33484374,56.18393306,37.32772687
United Kingdom,2020,662.7650761,724.9546956,53.769135,6.4788,12.80096476,75.60982426,50.2783,39.40816978
United States,1965,6414.477081,4159.206103,3224.244119,198.9740859,0,0,3.849156842,13.3322321
United States,1966,6731.245156,4482.756122,3380.846178,199.9369071,0,0,5.810430526,14.0620069
United States,1967,6988.794081,4733.1884,3316.996689,227.2208131,0,0,8.05812,14.07357074
United States,1968,7457.961089,5066.814997,3433.076469,228.1547051,0,0,13.18780947,15.5460451
United States,1969,7831.837883,5454.107011,3447.237619,256.0285222,0,0,14.66088316,16.22706038
United States,1970,8176.191478,5748.658294,3414.659428,253.4923657,0,0,22.95205053,16.23590253
United States,1971,8461.683792,5926.526203,3229.200789,272.253999,0,0,40.11004737,16.58441397
United States,1972,9119.9127,5986.96455,3362.425239,278.7159879,0,0,56.93803684,18.67297844
United States,1973,9655.255586,5937.959581,3611.490033,278.212701,0,0,87.87311895,19.98969177
United States,1974,9271.507047,5732.247164,3525.567047,307.2846515,0,0,119.9744632,20.40426481
United States,1975,9049.838475,5261.532678,3525.541433,306.2148212,0,0,181.5842895,19.75430196
United States,1976,9729.595242,5366.390194,3782.0422,289.8224626,0,0,201.1616116,22.56475354
United States,1977,10271.53351,5256.951097,3876.157344,225.8572596,0,0,264.0876663,23.53612186
United States,1978,10501.41389,5275.384769,3832.577208,286.3285091,0,0,290.9506,24.67878666
United States,1979,10257.83365,5450.897794,4187.284186,285.9353293,0,0,268.5838137,25.75603724
United States,1980,9453.471625,5337.384861,4293.980181,282.0021111,0,0,264.3321842,26.65611632
United States,1981,8812.754914,5208.628747,4428.933886,266.5097616,0,0,287.02474,27.37760327
United States,1982,8350.531433,4841.709864,4265.796533,315.5293061,0,0,297.6560505,26.40504895
United States,1983,8311.475664,4542.235953,4425.291069,338.6776313,0.003,0.002694949,309.1338095,29.80459916
United States,1984,8573.317631,4851.572261,4752.760186,327.5872374,0.00530101,0.006555556,344.87742,35.59532614
United States,1985,8540.438153,4669.540575,4866.300519,287.1823616,0.010737374,0.005820202,403.8849758,36.39289442
United States,1986,8955.588794,4376.203922,4805.599097,296.9749687,0.014173737,0.004231313,435.82954,38.7016722
United States,1987,9142.152939,4652.743822,5013.868206,255.4101949,0.01060303,0.003576768,479.2319811,42.66543318
United States,1988,9520.883761,4866.021253,5247.143386,228.3846495,0.009185859,0.000879798,554.7084705,42.39406126
United States,1989,9517.531331,5170.220231,5309.355781,274.7241778,0.253132323,2.133376768,557.2154916,48.85426789
United States,1990,9306.912836,5170.609019,5337.997425,292.2809141,0.370794949,2.816767677,607.2228189,57.45931526
United States,1991,9108.509908,5283.972394,5287.6136,287.3260141,0.478252873,2.980758586,644.8053547,60.55176316
United States,1992,9297.387144,5463.509667,5324.030889,251.4256778,0.408844477,2.916689899,651.3434347,64.81541211
United States,1993,9376.044917,5599.419325,5522.45265,279.2509455,0.475161892,3.036188889,642.4118042,66.92472368
United States,1994,9619.746914,5731.081064,5543.143247,259.3413212,0.501872793,3.481928283,674.1471916,66.35485737
United States,1995,9597.527172,5979.829472,5593.053483,311.2198152,0.514471573,3.196215152,708.84434,63.26507947
United States,1996,9947.139247,6088.897981,5847.300742,347.5494798,0.541341217,3.266736364,710.2405747,64.82596
United States,1997,10079.76822,6125.315608,5970.778075,355.9731212,0.532695728,3.321247475,661.7307063,65.82008368
United States,1998,10251.11231,6021.790889,6029.338467,322.0892737,0.524659346,3.056258586,709.1601095,65.61712579
United States,1999,10537.09289,6042.628506,6020.095006,316.6051818,0.51834207,4.533331313,766.5832884,66.47772053
United States,2000,10654.13348,6283.906592,6286.536114,272.7613505,0.518512654,5.649758586,793.5715158,66.58282211
United States,2001,10636.84842,6006.58015,6101.316075,210.24,0.574351055,6.805384848,809.2908505,66.83043579
United States,2002,10642.41316,6201.112139,6098.454222,258.1675788,0.601597598,10.45886869,821.1200916,71.78935684
United States,2003,10803.68246,6021.900617,6214.537344,269.9709677,0.610654318,11.30047071,803.9291526,71.33214
United States,2004,11197.86694,6046.277417,6254.982219,262.5546444,0.698132438,14.28660707,830.0298811,71.94537263
United States,2005,11214.07824,5951.929839,6346.956892,266.4277444,0.748900634,17.99045354,823.1435421,72.59806
United States,2006,11070.90903,5865.777669,6249.682544,285.5440141,0.824432129,26.85771414,828.6511958,73.08227053
United States,2007,11001.75552,6241.383092,6333.849828,243.0440626,1.095410499,34.79790606,848.8681611,73.86955053
United States,2008,10273.69516,6288.911778,6233.054614,251.0538616,1.633062564,55.92232323,848.6404579,73.55147368
